np_val,open,high,low,close,volume
0.6172008514404297,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
-2.0679258704185486,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
38.942952275276184,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,285000,287500,278000,285000,40806
0,286000,295000,285500,289500,45130
141.68870955705643,298000,302500,289500,295000,74258
0,300500,301000,290500,297000,52184
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
14.803474187850952,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
18.63709133863449,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
48.711069494485855,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,101000,103000,100500,102000,56668
0,102500,106500,102500,106000,71468
271.9636365175247,105500,107000,105000,107000,51649
0,106500,107500,105000,105500,53479
0,247000,251500,245500,249000,44743
0,251500,263000,251500,262000,99034
271.9636365175247,263500,268000,259500,261000,53544
0,263000,269000,260000,264000,81033
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
55.346599370241165,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
40.61767104268074,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,146000,148500,144500,148500,2678395
0,150000,150500,148000,149000,2032632
12.311535835266113,149000,153500,148500,151000,2900928
0,151500,152500,147500,149500,2360164
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
30.81890532374382,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
36.582852095365524,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,30600,32500,30450,32000,1448771
0,32000,32650,31850,32550,961375
8.274934649467468,32550,33500,32300,33300,1160491
0,33400,35550,33300,35000,3032276
0,85400,89000,85200,87200,61618
0,87600,92300,87600,90700,75816
17.66884484887123,90800,91400,88800,90000,49407
0,90900,91800,88700,89500,37927
0,85400,89000,85200,87200,61618
0,87600,92300,87600,90700,75816
1.2185422778129578,90800,91400,88800,90000,49407
0,90900,91800,88700,89500,37927
0,93600,93600,88000,89500,537301
0,90100,93500,89700,93300,277320
2.511517196893692,92600,94700,92500,93800,209420
0,93100,94900,92600,92700,157771
0,19850,20000,19150,19700,5070144
0,19900,20550,19600,19950,4612313
2.511517196893692,20150,20300,19800,20100,2351026
0,20600,20700,19900,20100,3252489
0,143500,145500,135500,139000,529371
0,142000,144500,138000,142000,396354
74.16569739580154,142500,155500,141000,153000,1088686
0,153000,154000,147000,149000,440821
0,73100,74300,71200,71500,305860
0,72000,73800,71000,72100,278865
5.452117472887039,72600,75400,71900,74200,290568
0,75500,78300,75400,77800,363372
0,144000,149000,144000,146500,2813914
0,146500,149000,143000,144000,2776813
58.162861198186874,146000,148500,144500,148500,2678395
0,150000,150500,148000,149000,2032632
0,94400,96200,93400,95400,244384
0,94700,94700,89200,90200,473417
33.1093091070652,90400,92200,88900,89900,382514
0,90500,91800,89400,90900,240636
0,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
-8.625952899456024,73500,74400,73100,73100,22166298
0,73500,73900,72500,72700,22364803
0,216000,217000,211000,213000,863610
0,211000,214000,209000,212500,671920
67.83171746134758,212500,212500,205000,206500,1180734
0,207000,208000,200000,201500,1310974
0,146000,147500,141000,142000,3322347
0,142000,146500,141500,145500,2720552
42.03008207678795,144000,149000,144000,146500,2813914
0,146500,149000,143000,144000,2776813
0,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
-50.69192722439766,73500,74400,73100,73100,22166298
0,73500,73900,72500,72700,22364803
0,93600,94300,88400,88900,120829
0,87500,90200,87500,88900,58775
-1.752626210451126,88100,91400,85500,85900,123568
0,85900,87900,85000,85700,56297
0,93600,94300,88400,88900,120829
0,87500,90200,87500,88900,58775
3.349506765604019,88100,91400,85500,85900,123568
0,85900,87900,85000,85700,56297
0,42300,42600,41450,41850,251031
0,41900,42200,41300,41600,222969
74.02375668287277,41050,42250,40800,41450,197219
0,41050,41300,39950,40100,388544
0,98700,98700,93000,93400,85748
0,93600,94300,88400,88900,120829
-0.39614787697792053,87500,90200,87500,88900,58775
0,88100,91400,85500,85900,123568
0,98700,98700,93000,93400,85748
0,93600,94300,88400,88900,120829
-0.12596860527992249,87500,90200,87500,88900,58775
0,88100,91400,85500,85900,123568
0,98700,98700,93000,93400,85748
0,93600,94300,88400,88900,120829
-2.1633101403713226,87500,90200,87500,88900,58775
0,88100,91400,85500,85900,123568
0,147500,147500,144500,146000,2285992
0,146000,147500,141000,142000,3322347
3.7105524241924286,142000,146500,141500,145500,2720552
0,144000,149000,144000,146500,2813914
0,73500,78600,73500,76600,10907993
0,78100,88300,77500,87400,24272931
3.7105524241924286,89600,94400,83800,84500,21008684
0,87300,92300,86400,92000,13606690
0,98700,98700,93000,93400,85748
0,93600,94300,88400,88900,120829
2.6089188754558563,87500,90200,87500,88900,58775
0,88100,91400,85500,85900,123568
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
22.708142191171646,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,75800,76000,74100,74400,61270643
0,74000,75100,74000,74200,30944847
30.917767345905304,73900,74600,73100,73900,29192631
0,73500,74400,73100,73100,22166298
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
121.70960953831673,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,21550,21550,20650,20800,3904080
0,20700,21000,20350,20650,3119854
121.70960953831673,20650,21500,20650,21450,3803343
0,21150,21200,20200,20250,3387959
0,454000,454500,440000,445500,63692
0,447500,449500,441500,442000,53546
7.447440832853317,446500,447500,439500,447500,48684
0,444000,444000,434000,434000,51665
0,101500,101500,98100,98900,130330
0,98100,99500,96100,97100,94663
7.447440832853317,97200,101000,97200,99800,77107
0,98400,99500,96000,96000,95210
0,13050,13050,12700,12800,646463
0,12850,12950,12650,12750,702626
9.757398217916489,12800,13000,12650,12850,723656
0,12800,12900,12350,12350,1270509
0,53800,53800,52200,53200,1382277
0,53500,53600,52700,53200,1440176
3.9479839503765106,53000,53500,52700,53000,917398
0,52900,52900,51000,51300,1269467
0,147500,147500,144500,146000,2285992
0,146000,147500,141000,142000,3322347
43.64256536960602,142000,146500,141500,145500,2720552
0,144000,149000,144000,146500,2813914
0,16100,16650,16050,16150,1900874
0,16200,16400,16000,16100,1078457
-1.0934741795063019,16150,16350,16050,16150,915674
0,16000,16200,15400,15450,1691519
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
3.6107034981250763,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,153500,154000,148000,150500,916837
0,150500,153500,150000,151000,779899
45.78456577658653,150500,154000,150000,153500,652995
0,151500,153000,148000,148000,737444
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
45.78456577658653,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,98700,98700,93000,93400,85748
0,93600,94300,88400,88900,120829
-13.102461338043213,87500,90200,87500,88900,58775
0,88100,91400,85500,85900,123568
0,36900,36950,35650,36000,47302
0,36000,36150,34050,35300,127733
11.837050646543503,35650,37450,35000,37250,108827
0,37000,40000,36700,39500,548383
0,31700,32100,30750,31300,828417
0,31300,31500,30400,30450,540300
49.47033303976059,30400,31250,30200,31100,363529
0,30700,31550,30600,30650,589538
0,270500,280500,269000,271500,161647
0,273500,275000,261000,261000,115213
4.501573830842972,264000,264500,260000,261500,57864
0,260000,260500,249000,250500,107756
0,101500,101500,98100,98900,130330
0,98100,99500,96100,97100,94663
1.1949905157089233,97200,101000,97200,99800,77107
0,98400,99500,96000,96000,95210
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
2.5679363310337067,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,14600,14600,14250,14400,1376445
0,14400,14500,14000,14050,1550379
2.2029824256896973,14100,14400,14050,14350,1216394
0,14250,14300,13850,13900,1259041
0,64200,64900,62900,64800,586807
0,64700,64900,63100,63300,460433
1.2280694544315338,63000,63800,61400,62600,304997
0,62000,62200,58700,58800,673064
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
79.95608669519424,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,82300,82400,79000,80100,428466
0,78800,80000,75100,75600,589138
1.6254838705062866,74500,77100,73800,76600,375401
0,75100,75700,73200,73200,458482
0,43700,43700,42350,42400,23982
0,42600,42900,41150,41750,22094
54.81522437930107,41750,42500,41450,41750,17325
0,43400,45700,42750,44050,172555
0,43700,43700,42350,42400,23982
0,42600,42900,41150,41750,22094
13.476157009601593,41750,42500,41450,41750,17325
0,43400,45700,42750,44050,172555
0,153500,154000,148000,150500,916837
0,150500,153500,150000,151000,779899
34.773062616586685,150500,154000,150000,153500,652995
0,151500,153000,148000,148000,737444
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
34.773062616586685,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
403.80024114251137,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,43700,43700,42350,42400,23982
0,42600,42900,41150,41750,22094
4.032103657722473,41750,42500,41450,41750,17325
0,43400,45700,42750,44050,172555
0,153500,154000,148000,150500,916837
0,150500,153500,150000,151000,779899
45.96675053238869,150500,154000,150000,153500,652995
0,151500,153000,148000,148000,737444
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
45.96675053238869,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,153500,154000,148000,150500,916837
0,150500,153500,150000,151000,779899
34.773062616586685,150500,154000,150000,153500,652995
0,151500,153000,148000,148000,737444
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
34.773062616586685,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,99600,101500,98900,101500,11622957
0,101000,103500,100500,101500,7851717
2.2446393370628357,103000,105500,101500,104000,8047599
0,103000,105500,101500,102500,6161038
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
2.2446393370628357,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,42300,42600,41450,41850,251031
0,41900,42200,41300,41600,222969
4.352224975824356,41050,42250,40800,41450,197219
0,41050,41300,39950,40100,388544
0,33850,33950,32950,33200,744190
0,34250,34650,33300,33350,897634
4.352224975824356,33550,33800,33100,33100,515341
0,32800,32950,31850,31900,757286
0,75800,76000,74100,74400,61270643
0,74000,75100,74000,74200,30944847
4.906980246305466,73900,74600,73100,73900,29192631
0,73500,74400,73100,73100,22166298
0,99600,101500,98900,101500,11622957
0,101000,103500,100500,101500,7851717
4.906980246305466,103000,105500,101500,104000,8047599
0,103000,105500,101500,102500,6161038
0,275000,275000,265500,266500,203139
0,264500,266500,258000,259000,215909
4.906980246305466,258000,268000,257500,267000,142200
0,263500,268000,257500,259000,155221
0,132500,132500,128500,129000,47215
0,129000,131000,128000,128500,45768
-30.670300662517548,127500,128500,126000,127500,40837
0,126500,128000,122000,122000,84627
0,153500,154000,148000,150500,916837
0,150500,153500,150000,151000,779899
26.175303488969803,150500,154000,150000,153500,652995
0,151500,153000,148000,148000,737444
0,95100,95600,93300,94000,356132
0,94700,97300,94200,95300,456696
26.175303488969803,95900,97700,95500,97600,328522
0,96300,96600,94500,95100,351197
0,42300,42600,41450,41850,251031
0,41900,42200,41300,41600,222969
53.81612619757652,41050,42250,40800,41450,197219
0,41050,41300,39950,40100,388544
0,33850,33950,32950,33200,744190
0,34250,34650,33300,33350,897634
53.81612619757652,33550,33800,33100,33100,515341
0,32800,32950,31850,31900,757286
0,75800,76000,74100,74400,61270643
0,74000,75100,74000,74200,30944847
40.522455245256424,73900,74600,73100,73900,29192631
0,73500,74400,73100,73100,22166298
0,304000,305500,299500,303500,158960
0,301000,303000,296500,299000,162223
16.717633605003357,299500,303500,289000,291500,222761
0,289500,295000,282000,293000,174415
0,966000,987000,955000,972000,152001
0,978000,990000,966000,983000,147387
140.72456067800522,994000,1020000,990000,1012000,322585
0,1017000,1047000,984000,993000,237435
0,274000,276000,271500,271500,143290
0,275000,275000,265500,266500,203139
140.72456067800522,264500,266500,258000,259000,215909
0,258000,268000,257500,267000,142200
0,102000,104000,99800,100500,19150647
0,99600,101500,98900,101500,11622957
-85.09046423435211,101000,103500,100500,101500,7851717
0,103000,105500,101500,104000,8047599
0,274000,276000,271500,271500,143290
0,275000,275000,265500,266500,203139
-85.09046423435211,264500,266500,258000,259000,215909
0,258000,268000,257500,267000,142200
0,304000,305500,299500,303500,158960
0,301000,303000,296500,299000,162223
68.62283688783646,299500,303500,289000,291500,222761
0,289500,295000,282000,293000,174415
0,46800,47650,46750,47200,755347
0,47450,47900,46200,47000,627645
29.66430339217186,47000,47300,46200,46350,470222
0,46350,46900,45850,46550,358293
0,77100,78200,76900,77000,42365223
0,75800,76000,74100,74400,61270643
28.056046038866043,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
0,5230,5240,5120,5130,1242935
0,5170,5170,5040,5090,1384785
15.27494928240776,5110,5180,5020,5110,1467980
0,5150,5200,5070,5110,1310060
0,77100,78200,76900,77000,42365223
0,75800,76000,74100,74400,61270643
51.497286438941956,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
0,97300,97700,95600,95700,295043
0,95500,97000,93600,94800,290542
21.82648801803589,94700,96200,93600,93900,254962
0,94400,96200,93400,95400,244384
0,6145,6163,5938,5939,4928790
0,5901,6023,5760,5780,5431794
20.16559636592865,5732,5789,5489,5555,6328967
0,5479,5714,5451,5658,3676835
0,121500,122000,118000,119500,96115
0,119000,119500,116000,117000,99482
13.70618349313736,117000,117500,114500,116500,108147
0,115500,117500,115500,116500,52226
0,46800,47650,46750,47200,755347
0,47450,47900,46200,47000,627645
60.8555024266243,47000,47300,46200,46350,470222
0,46350,46900,45850,46550,358293
0,77100,78200,76900,77000,42365223
0,75800,76000,74100,74400,61270643
4.072274684906006,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
0,46800,47650,46750,47200,755347
0,47450,47900,46200,47000,627645
6.474074900150299,47000,47300,46200,46350,470222
0,46350,46900,45850,46550,358293
0,77100,78200,76900,77000,42365223
0,75800,76000,74100,74400,61270643
28.894741743803024,74000,75100,74000,74200,30944847
0,73900,74600,73100,73900,29192631
0,46800,47650,46750,47200,755347
0,47450,47900,46200,47000,627645
54.064224421978,47000,47300,46200,46350,470222
0,46350,46900,45850,46550,358293
